hexbin,value
881f188a0dfffff,74
881f188a07fffff,44
881f18161dfffff,7
881f188de7fffff,89
881f188dd5fffff,158
881f188dcbfffff,11
881f188dbdfffff,5
881f188db9fffff,90
881f188dadfffff,102
881f188dabfffff,82
881f188da5fffff,5
881f188d9bfffff,147
881f188d93fffff,13
881f188d69fffff,174
881f188d63fffff,464
881f188d59fffff,187
881f188d51fffff,105
881f188d47fffff,334
881f188d43fffff,114
881f188d41fffff,6
881f188d3dfffff,5
881f188d37fffff,40
881f188d35fffff,112
881f188d31fffff,91
881f188d2dfffff,89
881f188d2bfffff,110
881f188d29fffff,164
881f188d25fffff,69
881f181613fffff,607
881f181611fffff,363
881f181609fffff,8
881f181605fffff,22
881f181603fffff,38
881f181457fffff,11
881f181453fffff,78
881f18141dfffff,2
881f1889dbfffff,58
881f1889d3fffff,342
881f1889d1fffff,33
881f1889cdfffff,4
881f1889c5fffff,6
881f1889b7fffff,16
881f1889adfffff,43
881f1889abfffff,267
881f1889a9fffff,47
881f188997fffff,57
881f188995fffff,18
881f1888edfffff,33
881f1888d7fffff,61
881f1888d3fffff,81
881f1888d1fffff,21
881f1888cbfffff,158
881f1888c3fffff,4
881f1888b7fffff,18
881f1888b3fffff,6
881f1888adfffff,105
881f1888a7fffff,3
881f1888a5fffff,153
881f1888a1fffff,29
881f18889dfffff,56
881f188899fffff,92
881f188897fffff,3
881f18b969fffff,123
881f18b929fffff,9
881f188835fffff,3
881f188831fffff,218
881f18881dfffff,80
881f188817fffff,101
881f188815fffff,163
881f188803fffff,19
881f188d0dfffff,495
881f181419fffff,14
881f188d07fffff,58
881f188cbdfffff,52
881f188cb7fffff,119
881f188cb1fffff,37
881f188ca5fffff,28
881f188c8dfffff,1
881f188c87fffff,75
881f188c85fffff,5
881f188c81fffff,14
881f188c65fffff,745
881f188c3bfffff,120
881f188c39fffff,270
881f188c31fffff,11
881f188c2dfffff,203
881f188c07fffff,28
881f188c05fffff,9
881f181301fffff,65
881f1812e9fffff,33
881f1812e7fffff,390
881f1812e1fffff,95
881f1812cbfffff,37
881f1812adfffff,50
881f18129dfffff,202
881f181299fffff,8
881f181295fffff,65
881f181291fffff,105
881f181261fffff,13
881f181241fffff,5
881f18123dfffff,162
881f18123bfffff,27
881f181235fffff,37
881f181231fffff,13
881f18121dfffff,6
881f181219fffff,24
881f181217fffff,313
881f181213fffff,90
881f181211fffff,88
881f18120dfffff,5
881f181205fffff,8
881f1810d9fffff,9
881f18105bfffff,144
881f18104bfffff,14
881f181049fffff,13
881f181045fffff,15
881f181043fffff,30
881f181767fffff,144
881f181747fffff,9
881f18172dfffff,35
881f18172bfffff,56
881f181717fffff,4
881f1816e7fffff,39
881f1816cdfffff,161
881f1816c5fffff,708
881f181669fffff,4
881f181667fffff,17
881f181657fffff,13
881f181655fffff,10
881f18164bfffff,179
881f181649fffff,191
881f181643fffff,9
881f181639fffff,1
881f181629fffff,128
881f1d475bfffff,20
881f1d4731fffff,1338
881f1d4701fffff,91
881f1d46e9fffff,6
881f1d0f37fffff,78
881f1d0f33fffff,16
881f1d0f2bfffff,34
881f1d0f09fffff,40
881f1d0d67fffff,4
881f1d0d65fffff,29
881f1d0d51fffff,234
881f1d0d07fffff,67
881f1d0cd9fffff,53
881f1d0985fffff,1
881f1d0983fffff,11
881f1d61dbfffff,7
881f1d61d5fffff,141
881f1d0967fffff,721
881f1d61d1fffff,56
881f1d61cdfffff,7
881f1d094dfffff,99
881f1d619bfffff,1
881f1d6199fffff,9
881f1d6197fffff,83
881f1d0935fffff,23
881f1d6193fffff,34
881f1d0933fffff,120
881f1d092bfffff,6
881f1d0929fffff,231
881f1d6185fffff,25
881f1d0921fffff,191
881f1d091dfffff,124
881f1d090bfffff,200
881f1d6165fffff,572
881f1d6163fffff,129
881f1d08dbfffff,271
881f1d08c9fffff,89
881f1d6143fffff,103
881f1d08b5fffff,25
881f1d613dfffff,3
881f1d08b1fffff,17
881f1d0cc1fffff,45
881f1d0ca5fffff,6
881f1d0ca1fffff,2
881f1d0c39fffff,39
881f1d0c37fffff,119
881f1d0c33fffff,97
881f1d0b49fffff,35
881f1d0b27fffff,9
881f1d0b1dfffff,279
881f1d08a5fffff,37
881f1d6129fffff,17
881f1d0859fffff,250
881f1d0857fffff,92
881f1d610dfffff,2
881f1d60ebfffff,36
881f1d60c9fffff,35
881f18af25fffff,4
881f1d6d69fffff,20
881f18ae97fffff,1
881f1d6d4bfffff,2
881f1d6d2dfffff,18
881f1d6d03fffff,12
881f18ae4bfffff,23
881f18ae47fffff,480
881f1d6819fffff,8
881f1d6803fffff,5
881f18a653fffff,73
881f18a647fffff,175
881f19da31fffff,83
881f18a603fffff,87
881f18a5ebfffff,10
881f19da0dfffff,9
881f18a5cdfffff,370
881f19d9e1fffff,17
881f18a5adfffff,38
881f18a5a5fffff,31
881f18a597fffff,62
881f19d325fffff,10
881f19d313fffff,65
881f18a1d3fffff,241
881f19d2edfffff,1309
881f19d2e7fffff,763
881f18a1c9fffff,49
881f18a1c5fffff,244
881f18a1b7fffff,41
881f18a1abfffff,372
881f18a1a5fffff,92
881f19d2cbfffff,74
881f19d2adfffff,868
881f19d2abfffff,32
881f18a189fffff,8
881f19d2a7fffff,347
881f19d2a5fffff,711
881f19d993fffff,2
881f19d287fffff,1
881f19d937fffff,24
881f19d925fffff,197
881f19d8dbfffff,18
881f19d8d1fffff,33
881f19d8c9fffff,40
881f18a53bfffff,14
881f19d8c1fffff,141
881f19d8b3fffff,1
881f18a531fffff,400
881f18a525fffff,4
881f18a503fffff,210
881f19d86dfffff,33
881f19d841fffff,42
881f18a4cbfffff,3
881f19d839fffff,8
881f19d82bfffff,80
881f18a4a7fffff,149
881f19d823fffff,50
881f19d821fffff,79
881f18a49dfffff,7
881f18a437fffff,22
881f18a435fffff,133
881f19d255fffff,192
881f19d253fffff,85
881f19d251fffff,370
881f19d23dfffff,170
881f19d233fffff,998
881f19d1edfffff,12
881f19d1b7fffff,39
881f19d185fffff,185
881f19d183fffff,14
881f18c4cbfffff,2
881f1889e5fffff,109
881f1889e1fffff,47
881f188937fffff,131
881f188907fffff,16
881f18c6ddfffff,219
881f18c6d9fffff,112
881f18c6c7fffff,35
881f18c6c1fffff,1
881f18c6bdfffff,4
881f18c6bbfffff,8
881f18c6b9fffff,68
881f18c6b1fffff,133
881f18c6a9fffff,10
881f18c695fffff,8
881f18c68bfffff,103
881f18c683fffff,223
881f18c681fffff,109
881f1889edfffff,14
881f1889e9fffff,22
881f1d576dfffff,4
881f1d574bfffff,20
881f1d5739fffff,13
881f1d50e9fffff,598
881f1d50dbfffff,88
881f1d50d5fffff,108
881f1d50d3fffff,518
881f1d50c7fffff,113
881f1d50c5fffff,450
881f1d509bfffff,59
881f1d5099fffff,65
881f1d5091fffff,166
881f1d508dfffff,32
881f1d4667fffff,30
881f1d4657fffff,90
881f1d4653fffff,271
881f1d4631fffff,127
881f1d462bfffff,35
881f1d4629fffff,55
881f1d4625fffff,257
881f1d461bfffff,152
881f1d4615fffff,1
881f1d4613fffff,4
881f1d4605fffff,292
881f1d4603fffff,494
881f1d4601fffff,10
881f1d5725fffff,155
881f1d5715fffff,23
881f1d5713fffff,173
881f1d5701fffff,169
881f1d56e3fffff,286
881f1d56bdfffff,111
881f1d56b9fffff,7
881f1d56b5fffff,27
881f1d56abfffff,27
881f1d56a9fffff,15
881f1d56a3fffff,108
881f1d5687fffff,11
881f1d5681fffff,2
881f1d5635fffff,79
881f1d562dfffff,3
881f1d55ebfffff,18
881f1d55d3fffff,257
881f1d55d1fffff,10
881f1d55cbfffff,8
881f1d55c7fffff,7
881f1d55c5fffff,6
881f1d55c3fffff,48
881f1d55c1fffff,127
881f1d55bdfffff,3
881f1d55bbfffff,30
881f1d55a7fffff,19
881f1d5597fffff,1
881f1d5569fffff,178
881f1d5563fffff,38
881f1d551bfffff,133
881f1d5513fffff,11
881f1d5507fffff,60
881f1d5501fffff,282
881f1d54edfffff,2
881f1d54e7fffff,9
881f1d54cdfffff,3
881f1d54c5fffff,2
881f1d42d9fffff,2
881f1d42c3fffff,155
881f1d425dfffff,167
881f1d4257fffff,402
881f1d5547fffff,98
881f1d5543fffff,79
881f1d553dfffff,150
881f1d5535fffff,135
881f1d5527fffff,121
881f1d54bbfffff,547
881f1d54b9fffff,221
881f1d54b1fffff,107
881f1d54a7fffff,41
881f1d54a3fffff,1
881f1d5497fffff,77
881f1d5491fffff,12
881f1d5483fffff,31
881f1d546bfffff,910
881f1d5469fffff,514
881f1d5463fffff,496
881f1d544bfffff,47
881f1d5447fffff,88
881f1d5445fffff,476
881f1d5443fffff,14
881f1d543bfffff,24
881f1d5439fffff,1
881f1d5425fffff,19
881f1d5417fffff,94
881f1d5415fffff,16
881f1d540dfffff,151
881f1d5405fffff,138
881f1d4459fffff,22
881f1d4757fffff,62
881f1d4747fffff,300
881f1d4743fffff,102
881f1d4741fffff,275
881f1dcdb7fffff,13
881f1d096dfffff,647
881f1d0969fffff,10
881f1d0961fffff,236
881f1d0949fffff,1
881f1d0b55fffff,250
881f1d52d7fffff,23
881f1d52d3fffff,4
881f18ae31fffff,8
881f18ae2dfffff,307
881f18a099fffff,133
881f18a095fffff,667
881f18a091fffff,465
881f18a089fffff,304
881f18a081fffff,697
881f18a06dfffff,152
881f18a061fffff,227
881f18a03bfffff,146
881f18a033fffff,251
881f18a031fffff,2
881f18a027fffff,244
881f18a017fffff,223
881f18ae29fffff,495
881f18ae25fffff,208
881f18ae23fffff,413
881f18ae21fffff,430
881f18ae0dfffff,207
881f18ae0bfffff,64
881f18ae09fffff,93
881f18ae07fffff,59
881f18a33bfffff,7
881f18a335fffff,21
881f18a325fffff,789
881f18a323fffff,160
881f18a321fffff,172
881f18b8d5fffff,11
881f18b8d3fffff,478
881f18b8cbfffff,334
881f18b8b7fffff,20
881f18b89dfffff,587
881f18b89bfffff,515
881f18b899fffff,1143
881f18b891fffff,589
881f18ac49fffff,62
881f18af5bfffff,346
881f18af57fffff,197
881f18af51fffff,83
881f18af4dfffff,27
881f18aaebfffff,166
881f18aae3fffff,31
881f18aae1fffff,603
881f18aadbfffff,58
881f18aad9fffff,244
881f18aac7fffff,5
881f18aa8bfffff,317
881f18aa83fffff,128
881f18aa5dfffff,132
881f18aa59fffff,26
881f18aa57fffff,425
881f18aa55fffff,446
881f18aa4dfffff,680
881f18aa49fffff,4
881f18aa45fffff,122
881f18aa3dfffff,35
881f18aa3bfffff,296
881f18aa31fffff,83
881f18aa1bfffff,48
881f18aa19fffff,661
881f18aa17fffff,5
881f18aa0dfffff,7
881f18aa09fffff,22
881f18aa05fffff,108
881f18af49fffff,42
881f18af45fffff,9
881f18af19fffff,253
881f18ae6dfffff,17
881f18ae69fffff,220
881f18ae67fffff,251
881f18ae61fffff,672
881f18ae55fffff,205
881f18ae49fffff,494
881f18ae45fffff,83
881f18ae43fffff,412
881f18a1ebfffff,326
881f18a1e9fffff,558
881f18a1e5fffff,18
881f18a1e3fffff,61
881f18a1dbfffff,154
881f18a1d9fffff,1
881f18a1d1fffff,166
881f18a1cdfffff,40
881f18a1bbfffff,56
881f18a1b3fffff,137
881f18a1adfffff,37
881f18a1a3fffff,188
881f18a1a1fffff,118
881f18a199fffff,173
881f18a193fffff,465
881f18a191fffff,332
881f18a18dfffff,88
881f18a18bfffff,202
881f18a187fffff,4
881f18a185fffff,54
881f18a16dfffff,10
881f18a16bfffff,37
881f18a169fffff,280
881f18a15bfffff,4
881f18a153fffff,2
881f18a14dfffff,682
881f18a147fffff,179
881f18a145fffff,204
881f18a129fffff,1
881f18a123fffff,1
881f18a121fffff,14
881f18a11bfffff,10
881f18a115fffff,37
881f18a113fffff,293
881f18a10dfffff,702
881f18a10bfffff,2
881f18a109fffff,89
881f18a105fffff,160
881f18a0ebfffff,585
881f18a0e3fffff,701
881f18a0e1fffff,1073
881f18a0d7fffff,336
881f18a0c7fffff,169
881f18a0c5fffff,50
881f18a0bdfffff,437
881f18a0b9fffff,158
881f18a0b7fffff,383
881f18a0b1fffff,688
881f18a0abfffff,856
881f18a0a5fffff,61
881f18a0a1fffff,226
881f1d5ad9fffff,9
881f1d5525fffff,60
881f1d5523fffff,110
881f1d5117fffff,1128
881f1d5111fffff,1255
881f1d5105fffff,1154
881f1d5101fffff,411
881f1d50e7fffff,52
881f1d50e5fffff,2
881f1d50bbfffff,536
881f1d50b9fffff,653
881f1d50b7fffff,20
881f1d50b5fffff,2
881f1d50a3fffff,69
881f1d5097fffff,80
881f1d5087fffff,50
881f1d506bfffff,873
881f1d5069fffff,107
881f1d5067fffff,1311
881f1d5065fffff,67
881f1d505dfffff,346
881f1d5059fffff,200
881f1d5057fffff,24
881f1d5047fffff,287
881f1d5043fffff,459
881f1d5041fffff,12
881f1d503dfffff,58
881f1d503bfffff,2
881f1d5039fffff,186
881f1d5731fffff,121
881f1d556dfffff,196
881f1d5567fffff,150
881f1d5519fffff,498
881f1d502bfffff,951
881f1d5029fffff,1010
881f1d5027fffff,520
881f1d5025fffff,876
881f1d5023fffff,609
881f1d5019fffff,61
881f1d5013fffff,318
881f1d42ddfffff,154
881f1d42c9fffff,157
881f1d4259fffff,336
881f1d4253fffff,128
881f1d4251fffff,518
881f1d5545fffff,152
881f1d5539fffff,342
881f1d5531fffff,107
881f1d5461fffff,440
881f1d4211fffff,67
881f1d420dfffff,44
881f1d533bfffff,59
881f1d5337fffff,20
881f1d5335fffff,73
881f1d5331fffff,556
881f1d5327fffff,37
881f1d531dfffff,31
881f1d5305fffff,6
881f1d52e5fffff,292
881f1d52b7fffff,46
881f1d52b3fffff,5
881f1d5231fffff,55
881f1d522dfffff,102
881f1d5221fffff,143
881f1d5215fffff,62
881f1d5211fffff,154
881f1d520dfffff,23
881f1d5207fffff,71
881f1d5205fffff,188
881f1d5203fffff,47
881f1d51edfffff,884
881f1d51ebfffff,458
881f1d51e5fffff,54
881f1d51e3fffff,16
881f1d51e1fffff,298
881f1d51cdfffff,659
881f1d51cbfffff,137
881f1d51c9fffff,440
881f1d51c7fffff,44
881f1d51c3fffff,15
881f1d51abfffff,934
881f1d51a9fffff,772
881f1d5185fffff,888
881f1d5181fffff,41
881f1d5161fffff,9
881f1d515dfffff,84
881f1d5159fffff,123
881f1d5157fffff,1384
881f1d5155fffff,885
881f1d514dfffff,250
881f1d5141fffff,266
881f1d513dfffff,554
881f1d5139fffff,204
881f1d5135fffff,347
881f1d5133fffff,193
881f1d5131fffff,109
881f18b1ebfffff,1099
881f18b1ddfffff,164
881f18b1d9fffff,327
881f18b1d7fffff,222
881f18b1d5fffff,87
881f18b1bbfffff,111
881f18b1b9fffff,10
881f18b1b7fffff,34
881f18b1b5fffff,18
881f18b1abfffff,544
881f18b1a7fffff,656
881f18b1a5fffff,1148
881f18b1a3fffff,584
881f18b197fffff,115
881f18b191fffff,240
881f18b18dfffff,18
881f18b18bfffff,257
881f18b189fffff,27
881f18b187fffff,74
881f18b181fffff,51
881f18b133fffff,294
881f18a36dfffff,240
881f18a369fffff,1008
881f18a069fffff,98
881f18a05bfffff,28
881f18a04dfffff,2
881f18a04bfffff,2
881f18bad9fffff,35
881f18bad7fffff,54
881f18bad3fffff,424
881f18babbfffff,910
881f18bab9fffff,289
881f18bab3fffff,2
881f18ba95fffff,1333
881f18ba93fffff,210
881f18ba91fffff,1654
881f18b0a7fffff,353
881f18b0a5fffff,25
881f18b0a3fffff,403
881f18a35bfffff,9
881f18a359fffff,151
881f18a355fffff,14
881f18a353fffff,9
881f18a34bfffff,87
881f18a349fffff,525
881f18a31dfffff,19
881f18a30dfffff,89
881f18a30bfffff,138
881f18a305fffff,117
881f18a2e9fffff,61
881f18a2ddfffff,1500
881f18a2dbfffff,1261
881f18a2d9fffff,1527
881f18a2d3fffff,73
881f18a2cdfffff,29
881f18a2cbfffff,1536
881f18a76bfffff,7
881f18a765fffff,165
881f18a761fffff,4
881f18a2b5fffff,1580
881f18a2b3fffff,1107
881f18a2b1fffff,976
881f18a72dfffff,47
881f18a2a3fffff,957
881f18a29dfffff,149
881f18a297fffff,229
881f18a291fffff,1
881f18a28dfffff,763
881f18a287fffff,830
881f18a283fffff,864
881f18a281fffff,1069
881f18a26bfffff,209
881f18a267fffff,24
881f18a265fffff,233
881f18a263fffff,7
881f18a249fffff,353
881f18a243fffff,56
881f18a23dfffff,6
881f18a239fffff,39
881f18a237fffff,49
881f18a235fffff,153
881f18a233fffff,2
881f18a231fffff,150
881f18a22bfffff,15
881f18a225fffff,46
881f18a221fffff,341
881f18a217fffff,48
881f18a213fffff,131
881f18a209fffff,301
881f18a203fffff,1
881f18a201fffff,68
881f18a0ddfffff,285
881f18a0dbfffff,24
881f18a0d1fffff,272
881f18a0cbfffff,1252
881f18a0c9fffff,1583
881f18a0c1fffff,793
881f1d7641fffff,6
881f1d0f05fffff,21
881f1d0f01fffff,115
881f1d0eedfffff,46
881f1d0aedfffff,323
881f1d0aebfffff,330
881f1d0ae9fffff,652
881f1d0ae7fffff,1261
881f1d0ee9fffff,475
881f1d0ee1fffff,1
881f1d0ec7fffff,87
881f1d0ad7fffff,17
881f1d0acbfffff,23
881f1d0ac7fffff,506
881f1d0ac5fffff,60
881f1d0ac3fffff,144
881f1d0abdfffff,1353
881f1d0ab9fffff,1063
881f1d0ab1fffff,381
881f1d0aadfffff,724
881f1d0aa9fffff,1554
881f1d0aa3fffff,373
881f1d0aa1fffff,179
881f1d0a9dfffff,94
881f1d0eb9fffff,96
881f1d0a8dfffff,1104
881f1d0a8bfffff,144
881f1d0eb5fffff,362
881f1d0eb3fffff,434
881f1d0eb1fffff,9
881f1d0ea7fffff,13
881f1d0ea3fffff,18
881f1d0ea1fffff,66
881f1d0e9bfffff,8
881f1d0e99fffff,19
881f1d0e97fffff,37
881f1d0e87fffff,1
881f1d0e65fffff,33
881f1d0e61fffff,16
881f1d0e3bfffff,49
881f1d0e39fffff,64
881f1d0e37fffff,24
881f1d0e2dfffff,2
881f1d0e23fffff,3
881f1d0e15fffff,29
881f1d0f67fffff,37
881f1d0f65fffff,29
881f1d0f57fffff,35
881f1d0f51fffff,140
881f1d0f4dfffff,4
881f1d0f47fffff,100
881f1d0f41fffff,10
881f1d0e03fffff,5
881f1d0dd9fffff,103
881f1d0dd5fffff,776
881f1d0dcbfffff,333
881f1d0d9dfffff,275
881f1d0d8dfffff,13
881f1d0d6dfffff,36
881f1d0d69fffff,3
881f1d09cbfffff,1
881f1d09c9fffff,52
881f1d0f3bfffff,3
881f1d0f39fffff,37
881f1d0f31fffff,93
881f1d0f2dfffff,458
881f1d0d61fffff,22
881f1d0d49fffff,11
881f1d0d47fffff,13
881f1d0d3bfffff,1
881f1d0d1bfffff,37
881f1d0d13fffff,8
881f1d0d09fffff,8
881f1d0cedfffff,286
881f1d0ce1fffff,30
881f1d0ccdfffff,26
881f1d0957fffff,101
881f1d0909fffff,93
881f1d08d9fffff,70
881f1d08cbfffff,25
881f1d08b7fffff,16
881f1d08b3fffff,17
881f1d0ccbfffff,2
881f1d0cc5fffff,274
881f1d08abfffff,23
881f1d08a9fffff,168
881f1d0cb9fffff,5
881f1d0cb5fffff,1
881f1d0c5dfffff,104
881f1d0c53fffff,193
881f1d0c47fffff,148
881f1d0c45fffff,3
881f1d0c41fffff,20
881f1d0c3dfffff,2
881f1d0c3bfffff,252
881f1d0c31fffff,29
881f1d0c2bfffff,26
881f1d0c27fffff,13
881f1d0c25fffff,19
881f1d0c17fffff,15
881f1d0c13fffff,4
881f1d0c11fffff,45
881f1d0c0dfffff,2
881f1d0c07fffff,21
881f1d0b5bfffff,158
881f1d0b59fffff,588
881f1d0b53fffff,196
881f1d0b51fffff,153
881f1d0b1bfffff,101
881f1d08a3fffff,1
881f1d08a1fffff,176
881f1d0885fffff,8
881f1d0867fffff,6
881f1d085dfffff,49
881f1d0853fffff,58
881f1d0851fffff,40
881f1d0835fffff,34
881f1d082dfffff,8
881f1d081dfffff,55
881f1d080bfffff,247
881f1d79a9fffff,48
881f1d79a7fffff,297
881f1d79a5fffff,112
881f1d79a3fffff,49
881f1d79a1fffff,192
881f1d799dfffff,1
881f1d799bfffff,33
881f1d7999fffff,190
881f1d7993fffff,208
881f1d7991fffff,65
881f1d7989fffff,681
881f1d796bfffff,540
881f1d795dfffff,786
881f1d795bfffff,337
881f1d7959fffff,291
881f1d7957fffff,3
881f1d7945fffff,9
881f1d7935fffff,123
881f1d792dfffff,641
881f1d7929fffff,1048
881f1d7921fffff,1432
881f1d7917fffff,915
881f1d790dfffff,981
881f1d790bfffff,265
881f1d7901fffff,546
881f1d78edfffff,289
881f18b6edfffff,396
881f18b6ebfffff,1057
881f18b6e7fffff,653
881f1d78e7fffff,529
881f18b6e3fffff,1167
881f1d78e3fffff,67
881f18b6e1fffff,942
881f1d78e1fffff,269
881f18b6d1fffff,124
881f18b6cdfffff,356
881f18b6c9fffff,75
881f1d78c5fffff,300
881f18b6c3fffff,113
881f18b6c1fffff,186
881f1d78c3fffff,429
881f18b6bdfffff,631
881f18b6bbfffff,814
881f18b6b1fffff,1048
881f18b6abfffff,834
881f1d78adfffff,1206
881f1d78a9fffff,610
881f1d78a1fffff,181
881f18b69bfffff,324
881f18b68dfffff,460
881f1d7889fffff,796
881f18b689fffff,21
881f1d7885fffff,702
881f18b685fffff,718
881f1d786bfffff,13
881f1d7863fffff,19
881f1d785dfffff,84
881f1d7859fffff,75
881f1d7851fffff,77
881f1d7843fffff,12
881f1d7841fffff,56
881f1d783dfffff,252
881f1d7837fffff,99
881f1d7831fffff,13
881f1d782dfffff,344
881f1d7829fffff,25
881f1d7827fffff,433
881f1d7825fffff,1084
881f1d7823fffff,309
881f1d7821fffff,573
881f1d780dfffff,35
881f18b45bfffff,143
881f1d7b43fffff,83
881f1d7b39fffff,22
881f1d7b37fffff,494
881f1d7b1dfffff,246
881f1d7b17fffff,231
881f1d7b15fffff,56
881f1d7b11fffff,362
881f1d7ab5fffff,4
881f1d7aa7fffff,140
881f1d6b6dfffff,413
881f1d6b69fffff,540
881f1d6b61fffff,128
881f1d6b5bfffff,167
881f1d6b59fffff,105
881f1d6b57fffff,22
881f1d6b53fffff,692
881f1d6b4bfffff,59
881f1d6b47fffff,84
881f1d6b45fffff,175
881f1d6b17fffff,17
881f1d6b13fffff,12
881f1d6b05fffff,336
881f1d6b01fffff,42
881f1d7a27fffff,125
881f1d7a25fffff,12
881f1d7a23fffff,12
881f1d79e9fffff,643
881f1d79e3fffff,353
881f1d79e1fffff,789
881f1d79ddfffff,520
881f1d79dbfffff,499
881f1d79d9fffff,527
881f1d79d5fffff,642
881f1d79d3fffff,545
881f1d79cbfffff,849
881f1d79c5fffff,971
881f1d79c3fffff,837
881f1d79c1fffff,816
881f1d79b5fffff,63
881f1d79adfffff,176
881f1d6a6dfffff,681
881f1d6a67fffff,363
881f1d6a65fffff,188
881f1d6a61fffff,73
881f1d6a29fffff,44
881f1d6a25fffff,366
881f18b6b7fffff,859
881f18b6b5fffff,1097
881f18b6a5fffff,31
881f18b5d3fffff,1
881f18b5d1fffff,17
881f18b5b3fffff,30
881f18b5a3fffff,152
881f18b597fffff,21
881f18b593fffff,128
881f18b591fffff,62
881f18b58bfffff,211
881f18b587fffff,7
881f18b4ebfffff,764
881f18b4e9fffff,2605
881f18b4e7fffff,394
881f18b4e3fffff,100
881f18b4d9fffff,256
881f18b4d1fffff,158
881f18b4cbfffff,203
881f18b4c9fffff,183
881f18b4c5fffff,647
881f18b4bdfffff,687
881f18b4b5fffff,217
881f18b4b1fffff,189
881f18b4a9fffff,1165
881f18b4a7fffff,19
881f18b4a5fffff,107
881f18b497fffff,410
881f18b495fffff,50
881f18b48dfffff,916
881f18b485fffff,966
881f18b483fffff,110
881f18b481fffff,972
881f18b431fffff,242
881f18b41dfffff,1746
881f18b41bfffff,1764
881f18b419fffff,764
881f18a429fffff,56
881f18a423fffff,146
881f18a421fffff,18
881f18a413fffff,5
881f18a093fffff,628
881f18ae19fffff,51
881f18ae17fffff,33
881f1d6b3dfffff,33
881f1d6b25fffff,12
881f1d6b21fffff,8
881f18acd9fffff,54
881f18acd5fffff,108
881f18ac5dfffff,5
881f18ac55fffff,2
881f18ac51fffff,3
881f18ac15fffff,34
881f18ac11fffff,23
881f18ac03fffff,10
881f19db6dfffff,69
881f19db65fffff,76
881f19db63fffff,56
881f19db61fffff,7
881f19db5dfffff,332
881f19db55fffff,23
881f19db4dfffff,159
881f19db4bfffff,41
881f19db3dfffff,4
881f19db35fffff,8
881f18a74bfffff,37
881f18a749fffff,372
881f1d6969fffff,438
881f1d6961fffff,7
881f1d695dfffff,33
881f1d6959fffff,8
881f1d694dfffff,37
881f1d692dfffff,17
881f1d690dfffff,56
881f1d6901fffff,4
881f1d6865fffff,184
881f18a735fffff,315
881f19db15fffff,24
881f18a733fffff,5
881f18a731fffff,19
881f19db09fffff,14
881f19db05fffff,70
881f18a723fffff,351
881f18a721fffff,40
881f18a711fffff,8
881f18a6e7fffff,114
881f18a6e3fffff,57
881f18a6cbfffff,39
881f18a6c3fffff,146
881f18a6c1fffff,37
881f18a6abfffff,35
881f18a6a9fffff,25
881f18a6a1fffff,35
881f19da6dfffff,3
881f18a68dfffff,54
881f19da69fffff,253
881f18a689fffff,194
881f18a687fffff,4
881f18a659fffff,12
881f18a657fffff,113
881f18aeedfffff,21
881f18aeebfffff,24
881f18aee9fffff,276
881f18aee1fffff,53
881f18aed3fffff,36
881f18aecbfffff,141
881f18aec9fffff,260
881f18aec5fffff,95
881f18aebbfffff,63
881f18aeb9fffff,234
881f18aeb5fffff,7
881f18aea9fffff,50
881f18ae9dfffff,187
881f18ae9bfffff,8
881f18ae8bfffff,56
881f18ae83fffff,26
881f18a64bfffff,9
881f18a643fffff,182
881f18a641fffff,13
881f18a63bfffff,4
881f18a61dfffff,186
881f18a615fffff,13
881f18a609fffff,164
881f18a601fffff,61
881f18a5c9fffff,279
881f18a5c5fffff,44
881f18a5bbfffff,27
881f18a5b9fffff,115
881f18a5b1fffff,36
881f18a5a9fffff,61
881f18a595fffff,132
881f18a58dfffff,11
881f19d949fffff,5
881f18a56bfffff,849
881f18a569fffff,385
881f18a561fffff,29
881f18a55dfffff,1
881f18a55bfffff,7
881f18a559fffff,26
881f18a54dfffff,854
881f18a54bfffff,7
881f18a547fffff,220
881f18a545fffff,245
881f18a53dfffff,7
881f18a539fffff,91
881f18a537fffff,50
881f18a535fffff,120
881f18a533fffff,62
881f18a51dfffff,88
881f18a51bfffff,82
881f18a517fffff,15
881f18a511fffff,5
881f18a50dfffff,241
881f18a507fffff,2
881f18a463fffff,66
881f18a45bfffff,155
881f18a453fffff,35
881f18a443fffff,7
881f18a431fffff,47
881f18a42dfffff,18
881f1c3091fffff,5
881f1c2f67fffff,1
881f1c2f5dfffff,169
881f1c2f37fffff,70
881f1c2f27fffff,292
881f1c2ee9fffff,79
881f1c2ec9fffff,3
881f1c2ebdfffff,403
881f1c2eb1fffff,422
881f1c2e9bfffff,6
881f1c2e97fffff,23
881f1c2e87fffff,15
881f1c2e21fffff,78
881f1c2e17fffff,77
881f1c2e09fffff,29
881f1c2e01fffff,132
881f1c2dedfffff,386
881f1c2de3fffff,11
881f19d03dfffff,2
881f1c2dbbfffff,221
881f1c2db5fffff,82
881f1c2da7fffff,178
881f19d01dfffff,1339
881f19d013fffff,655
881f1c2d81fffff,23
881f1c2d59fffff,2
881f1c2d57fffff,134
881f19d001fffff,127
881f1c2d33fffff,255
881f1c2d29fffff,134
881f1c2d19fffff,709
881f1c2d15fffff,22
881f1c2d03fffff,30
881f1c2d01fffff,1
881f1c2cb9fffff,53
881f1c2cb5fffff,585
881f1c2ca5fffff,138
881f1c2ca3fffff,1005
881f1c2ca1fffff,268
